"";"PK_IPC";"FK_PCO";"FK_PRO";"QUANTIDADE";"QTD_RECEB";"VALOR";"FK_MOE";"ENTREGA";"SEM_ENTREG";"FK_UNI";"QTD_CANC";"FOLLOWUP";"DT_FOLLOW";"DATA_IDEAL";"OBS";"VALOR_ANTERIOR";"DATA_ULT_ATUALIZACAO_FOLLOW";"FINALIDADE";"SOLICITANTE"
874;43306.0;13687.0;20588.0;200.0;200.0;8.568;1.0;"2013-08-19 00:00:00.000";"";5.0;0.0;"";"";"";"";8.568;"";"";""
875;43527.0;13725.0;20528.0;400.0;400.0;0.3025;1.0;"2013-08-16 00:00:00.000";"";5.0;0.0;"NF 3084 - Em trânsito";"2013-08-27 00:00:00.000";"";"";0.3025;"";"";""
876;43659.0;13778.0;1718.0;400.0;400.0;0.2108;1.0;"2013-08-16 00:00:00.000";"";1.0;0.0;"";"";"";"";0.2108;"";"";""
877;43658.0;13778.0;800.0;1400.0;1400.0;0.1935;1.0;"2013-08-16 00:00:00.000";"";1.0;0.0;"";"";"";"";0.1935;"";"";""
878;43462.0;13725.0;20802.0;300.0;300.0;0.0845;1.0;"2013-08-26 00:00:00.000";"";5.0;0.0;"NF 3084 - Em trânsito";"2013-08-27 00:00:00.000";"";"";0.0845;"";"";""
879;43461.0;13725.0;20802.0;200.0;200.0;0.0845;1.0;"2013-09-23 00:00:00.000";"";5.0;0.0;"";"";"";"";0.0845;"";"";""
880;43820.0;13856.0;5750.0;3000.0;3000.0;0.1419;1.0;"2013-12-02 00:00:00.000";"";5.0;0.0;"NF 97430 emitida em 27/11/2013";"2013-11-27 00:00:00.000";"";"";0.1419;"";"";""
881;43819.0;13856.0;5750.0;3000.0;0.0;0.1455;1.0;"2013-12-16 00:00:00.000";"";5.0;3000.0;"";"";"";"";0.1455;"";"";""
882;43824.0;13857.0;5749.0;3000.0;3000.0;0.1456;1.0;"2013-10-21 00:00:00.000";"";5.0;0.0;"";"";"";"";0.1456;"";"";""
883;43823.0;13857.0;5749.0;6000.0;6000.0;0.1456;1.0;"2013-11-04 00:00:00.000";"";5.0;0.0;"NF 95756 emitida em 28/10/2013";"2013-10-28 00:00:00.000";"";"";0.1456;"";"";""
884;43822.0;13857.0;5749.0;6000.0;6000.0;0.1419;1.0;"2013-11-25 00:00:00.000";"";5.0;0.0;"NF 97126 emitida em 21/11/2013";"2013-11-21 00:00:00.000";"";"";0.1419;"";"";""
885;43821.0;13857.0;5749.0;6000.0;6000.0;0.15;1.0;"2014-01-13 00:00:00.000";"";5.0;0.0;"NF 99782 emitida em 17/01/2014";"2014-01-17 00:00:00.000";"";"";0.15;"";"";""
886;43839.0;13861.0;5746.0;6000.0;6000.0;0.1456;1.0;"2013-10-28 00:00:00.000";"";5.0;0.0;"NF 95347 emitida em 21/10/2013";"2013-10-21 00:00:00.000";"";"";0.1456;"";"";""
887;43838.0;13861.0;5746.0;3000.0;3000.0;0.1419;1.0;"2013-11-04 00:00:00.000";"";5.0;0.0;"";"";"";"";0.1419;"";"";""
888;43837.0;13861.0;5746.0;6000.0;6000.0;0.1419;1.0;"2013-11-11 00:00:00.000";"";5.0;0.0;"NF 97126 emitida em 21/11/2013";"2013-11-21 00:00:00.000";"";"";0.1419;"";"";""
889;43836.0;13861.0;5746.0;6000.0;6000.0;0.1419;1.0;"2013-11-25 00:00:00.000";"";5.0;0.0;"NF 97430 emitida em 27/11/2013";"2013-11-27 00:00:00.000";"";"";0.1419;"";"";""
890;43835.0;13861.0;5746.0;3000.0;3000.0;0.15;1.0;"2013-12-02 00:00:00.000";"";5.0;0.0;"NF 99270 emitida em 09/01/2014";"2014-01-09 00:00:00.000";"";"";0.15;"";"";""
891;43834.0;13861.0;5746.0;6000.0;0.0;0.1455;1.0;"2013-12-09 00:00:00.000";"";5.0;6000.0;"";"";"";"";0.1455;"";"";""
892;43833.0;13861.0;5746.0;3000.0;1500.0;0.15;1.0;"2013-12-16 00:00:00.000";"";5.0;1500.0;"NF 99270 emitida em 09/01/2014";"2014-01-09 00:00:00.000";"";"";0.15;"";"";""
893;43841.0;13862.0;5741.0;3000.0;3000.0;0.1456;1.0;"2013-11-04 00:00:00.000";"";5.0;0.0;"NF 95756 emitida em 28/10/2013";"2013-10-28 00:00:00.000";"";"";0.1456;"";"";""
894;43840.0;13862.0;5741.0;3000.0;3000.0;0.1455;1.0;"2013-12-02 00:00:00.000";"";5.0;0.0;"";"";"";"";0.1455;"";"";""
895;43850.0;13865.0;5753.0;3000.0;0.0;0.1455;1.0;"2013-12-16 00:00:00.000";"";5.0;3000.0;"";"";"";"";0.1455;"";"";""
896;43851.0;13866.0;5745.0;3000.0;3000.0;0.1419;1.0;"2013-12-02 00:00:00.000";"";5.0;0.0;"NF 97430 emitida em 27/11/2013";"2013-11-27 00:00:00.000";"";"";0.1419;"";"";""
897;43852.0;13867.0;5751.0;3000.0;3000.0;0.1419;1.0;"2013-12-02 00:00:00.000";"";5.0;0.0;"NF 97430 emitida em 27/11/2013";"2013-11-27 00:00:00.000";"";"";0.1419;"";"";""
898;43853.0;13868.0;5754.0;3000.0;0.0;0.1455;1.0;"2013-12-16 00:00:00.000";"";5.0;3000.0;"";"";"";"";0.1455;"";"";""
899;44033.0;13909.0;1718.0;3000.0;3000.0;0.2108;1.0;"2013-08-26 00:00:00.000";"";1.0;0.0;"";"";"";"";0.2108;"";"";""
900;44019.0;13909.0;1718.0;3000.0;3000.0;0.2108;1.0;"2013-09-16 00:00:00.000";"";1.0;0.0;"NF 65134 emitida em 10/09/2013";"2013-09-10 00:00:00.000";"";"";0.2108;"";"";""
901;44358.0;14007.0;20802.0;300.0;300.0;0.0845;1.0;"2013-11-11 00:00:00.000";"";5.0;0.0;"";"";"";"";0.0845;"";"";""
902;44357.0;14007.0;20802.0;300.0;300.0;0.0845;1.0;"2014-01-06 00:00:00.000";"";5.0;0.0;"";"";"";"";0.0845;"";"";""
903;44356.0;14007.0;20802.0;300.0;0.0;0.0845;1.0;"2014-02-24 00:00:00.000";"";5.0;300.0;"";"";"";"";0.0845;"";"";""
904;44525.0;14043.0;20588.0;200.0;200.0;6.7684;1.0;"2013-10-07 00:00:00.000";"";5.0;0.0;"NF 35891 emitida em 11/10/2013";"2013-10-11 00:00:00.000";"";"";6.7684;"";"";""
905;44524.0;14043.0;20588.0;200.0;200.0;6.5081;1.0;"2013-11-11 00:00:00.000";"";5.0;0.0;"NF 37195 emitida em 25/11/2013";"2013-11-25 00:00:00.000";"";"";6.5081;"";"";""
906;44523.0;14043.0;20588.0;200.0;0.0;6.7684;1.0;"2014-01-13 00:00:00.000";"";5.0;200.0;"";"";"";"";6.7684;"";"";""
907;44527.0;14045.0;2996.0;200.0;0.0;1.46;1.0;"2013-08-29 00:00:00.000";"";7.0;200.0;"Full Express (Multtape - Conecsul) - 29/08/13";"";"";"";1.46;"";"";""
908;44600.0;14056.0;20528.0;200.0;200.0;0.30248;1.0;"2013-10-07 00:00:00.000";"";5.0;0.0;"";"";"";"";0.30248;"";"";""
909;44599.0;14056.0;20528.0;200.0;200.0;0.30248;1.0;"2013-11-25 00:00:00.000";"";5.0;0.0;"";"";"";"";0.30248;"";"";""
910;44598.0;14056.0;20528.0;200.0;0.0;0.30248;1.0;"2013-12-20 00:00:00.000";"";5.0;200.0;"";"";"";"";0.30248;"";"";""
911;44597.0;14056.0;20528.0;200.0;0.0;0.30248;1.0;"2014-02-03 00:00:00.000";"";5.0;200.0;"";"";"";"";0.30248;"";"";""
912;44596.0;14056.0;20528.0;200.0;0.0;0.30248;1.0;"2014-02-24 00:00:00.000";"";5.0;200.0;"";"";"";"";0.30248;"";"";""
913;44857.0;14142.0;3111.0;20000.0;20000.0;0.0167;1.0;"2013-10-14 00:00:00.000";"";1.0;0.0;"NF 479077 emitida em 11/10/2013";"2013-10-11 00:00:00.000";"";"";0.0167;"";"";""
914;44856.0;14142.0;3111.0;20000.0;20000.0;0.0167;1.0;"2014-01-27 00:00:00.000";"";1.0;0.0;"NF 505397 emitida em 24/01/2014";"2014-01-24 00:00:00.000";"";"";0.0167;"";"";""
915;44855.0;14142.0;3111.0;20000.0;20000.0;0.0167;1.0;"2014-02-17 00:00:00.000";"";1.0;0.0;"NF 511301 emitida em 14/02/2014";"2014-02-14 00:00:00.000";"";"";0.0167;"";"";""
916;44854.0;14142.0;3111.0;20000.0;20000.0;0.0167;1.0;"2014-01-06 00:00:00.000";"";1.0;0.0;"NF 499401 emitida em 03/01/2014";"2014-01-03 00:00:00.000";"";"";0.0167;"";"";""
917;44853.0;14142.0;3111.0;20000.0;20000.0;0.0167;1.0;"2014-03-17 00:00:00.000";"";1.0;0.0;"NF 518667 emitida em 14/03/2014";"2014-03-14 00:00:00.000";"";"";0.0167;"";"";""
918;44873.0;14146.0;2647.0;20000.0;20000.0;0.96;2.0;"2014-01-06 00:00:00.000";"";1.0;0.0;"NF 35474 emitida em 07/01/2014";"2014-01-07 00:00:00.000";"";"";0.96;"";"";""
919;44872.0;14146.0;2647.0;20000.0;20000.0;0.96;2.0;"2014-01-20 00:00:00.000";"";1.0;0.0;"NF 35685 emitida em 17/01/2014";"2014-01-17 00:00:00.000";"";"";0.96;"";"";""
920;44871.0;14146.0;2647.0;20000.0;20000.0;0.0097;2.0;"2014-02-03 00:00:00.000";"";1.0;0.0;"NF 35930 emitida em 30/01/2014";"2014-01-30 00:00:00.000";"";"";0.0097;"";"";""
921;44870.0;14146.0;2647.0;20000.0;20000.0;0.0097;2.0;"2014-03-10 00:00:00.000";"";1.0;0.0;"NF 36636 emitida em 07/03/2014";"2014-03-07 00:00:00.000";"";"";0.0097;"";"";""
922;44893.0;14153.0;1718.0;3000.0;0.0;0.2108;1.0;"2013-12-16 00:00:00.000";"";1.0;3000.0;"";"";"";"";0.2108;"";"";""
923;44892.0;14153.0;800.0;3000.0;3000.0;0.1935;1.0;"2013-10-07 00:00:00.000";"";1.0;0.0;"NF 66585 emitida em 11/10/2013";"2013-10-11 00:00:00.000";"";"";0.1935;"";"";""
924;44891.0;14153.0;800.0;3000.0;0.0;0.1935;1.0;"2013-11-18 00:00:00.000";"";1.0;3000.0;"";"";"";"";0.1935;"";"";""
925;44890.0;14153.0;800.0;4000.0;0.0;0.1935;1.0;"2013-12-16 00:00:00.000";"";1.0;4000.0;"";"";"";"";0.1935;"";"";""
926;44917.0;14162.0;800.0;600.0;600.0;0.1935;1.0;"2013-09-16 00:00:00.000";"";1.0;0.0;"NF 65357 emitida em 13/09/2013";"2013-09-13 00:00:00.000";"";"";0.1935;"";"";""
927;44937.0;14167.0;7323.0;665.0;665.0;0.2896;1.0;"2013-09-13 00:00:00.000";"";5.0;0.0;"NF 35138 emitida em 16/09/2013";"2013-09-16 00:00:00.000";"";"";0.2896;"";"";""
928;44938.0;14168.0;7323.0;1500.0;1500.0;0.2896;1.0;"2013-09-23 00:00:00.000";"";5.0;0.0;"NF 35372 emitida em 24/09/2013";"2013-09-24 00:00:00.000";"";"";0.2896;"";"";""
929;45080.0;14220.0;2647.0;20000.0;20000.0;0.0092;2.0;"2013-12-16 00:00:00.000";"";1.0;0.0;"";"";"";"";0.0092;"";"";""
930;45079.0;14220.0;2647.0;20000.0;20000.0;0.0097;2.0;"2014-03-24 00:00:00.000";"";1.0;0.0;"NF 36881 emitida em 20/03/2014";"2014-03-20 00:00:00.000";"";"";0.0097;"";"";""
931;45154.0;14246.0;21831.0;100.0;100.0;0.567;1.0;"2013-09-30 00:00:00.000";"";1.0;0.0;"";"";"";"";0.567;"";"";""
932;45021.0;14196.0;2996.0;200.0;0.0;1.46;1.0;"2013-09-18 00:00:00.000";"";7.0;200.0;"Full Express (Multtape - Conecsul) - 18/09/13";"";"";"";1.46;"";"";""
933;45319.0;14310.0;2996.0;200.0;200.0;1.46;1.0;"2013-10-04 00:00:00.000";"";7.0;0.0;"NF 18949 emitida em 04/10/2013";"2013-10-04 00:00:00.000";"";"";1.46;"";"";""
934;45260.0;14294.0;3111.0;40000.0;40000.0;0.0167;1.0;"2013-10-28 00:00:00.000";"";1.0;0.0;"NF 482854 emitida em 24/10/2013";"2013-10-24 00:00:00.000";"";"";0.0167;"";"";""
935;45259.0;14294.0;3111.0;20000.0;20000.0;0.0167;1.0;"2013-11-18 00:00:00.000";"";1.0;0.0;"NF 488323 emitida em 12/11/2013";"2013-11-12 00:00:00.000";"";"";0.0167;"";"";""
936;45258.0;14294.0;3111.0;20000.0;20000.0;0.0167;1.0;"2013-12-16 00:00:00.000";"";1.0;0.0;"NF 496688 emitida em 12/12/2013";"2013-12-12 00:00:00.000";"";"";0.0167;"";"";""
937;45267.0;14297.0;2704.0;20000.0;20000.0;0.0454;1.0;"2013-10-28 00:00:00.000";"";1.0;0.0;"NF 482542 emitida em 23/10/2013";"2013-10-23 00:00:00.000";"";"";0.0454;"";"";""
938;45266.0;14297.0;2704.0;20000.0;20000.0;0.0454;1.0;"2013-12-16 00:00:00.000";"";1.0;0.0;"NF 496711 emitida em 12/12/2013";"2013-12-12 00:00:00.000";"";"";0.0454;"";"";""
939;45265.0;14297.0;2704.0;20000.0;20000.0;0.0454;1.0;"2014-01-13 00:00:00.000";"";1.0;0.0;"NF 503432 emitida em 17/01/2014";"2014-01-17 00:00:00.000";"";"";0.0454;"";"";""
940;45264.0;14297.0;2704.0;20000.0;20000.0;0.0454;1.0;"2014-02-10 00:00:00.000";"";1.0;0.0;"NF 508832 emitida em 06/02/2014";"2014-02-06 00:00:00.000";"";"";0.0454;"";"";""
941;45622.0;14403.0;21831.0;200.0;200.0;0.567;1.0;"2013-10-14 00:00:00.000";"";1.0;0.0;"NF 66586 emitida em 11/10/2013";"2013-10-11 00:00:00.000";"";"";0.567;"";"";""
942;45678.0;14438.0;2996.0;200.0;200.0;1.46;1.0;"2013-10-18 00:00:00.000";"";7.0;0.0;"NF 19181 emitida em 18/10/2013";"2013-10-18 00:00:00.000";"";"";1.46;"";"";""
943;45716.0;14466.0;3111.0;12000.0;12000.0;0.03707;1.0;"2013-10-28 00:00:00.000";"";1.0;0.0;"";"";"";"";0.03707;"";"";""
944;45715.0;14466.0;2704.0;27000.0;26400.0;0.06836;1.0;"2013-10-28 00:00:00.000";"";1.0;600.0;"";"";"";"";0.06836;"";"";""
945;45768.0;14475.0;5746.0;6000.0;6000.0;0.1456;1.0;"2013-10-28 00:00:00.000";"";5.0;0.0;"NF 95589 emitida em 24/10/2013";"2013-10-24 00:00:00.000";"";"";0.1456;"";"";""
946;45700.0;14456.0;7755.0;410.0;410.0;0.4227;1.0;"2013-10-21 00:00:00.000";"";5.0;0.0;"";"";"";"";0.4227;"";"";""
947;45703.0;14459.0;800.0;6000.0;6000.0;0.1935;1.0;"2013-10-28 00:00:00.000";"";1.0;0.0;"NF 67069 emitida em 22/10/2013";"2013-10-22 00:00:00.000";"";"";0.1935;"";"";""
948;45823.0;14484.0;5746.0;10000.0;10000.0;0.1419;1.0;"2013-10-28 00:00:00.000";"";5.0;0.0;"";"";"";"";0.1419;"";"";""
949;45822.0;14484.0;5746.0;6000.0;6000.0;0.1419;1.0;"2013-11-18 00:00:00.000";"";5.0;0.0;"NF 96560 emitida em 11/11/2013";"2013-11-11 00:00:00.000";"";"";0.1419;"";"";""
950;45821.0;14484.0;5746.0;6000.0;6000.0;0.1419;1.0;"2013-12-16 00:00:00.000";"";5.0;0.0;"NF 96855 emitida em 18/11/2013";"2013-11-18 00:00:00.000";"";"";0.1419;"";"";""
951;45820.0;14484.0;5746.0;6000.0;0.0;0.1455;1.0;"2014-01-06 00:00:00.000";"";5.0;6000.0;"";"";"";"";0.1455;"";"";""
952;45819.0;14484.0;5746.0;6000.0;0.0;0.1419;1.0;"2014-01-13 00:00:00.000";"";5.0;6000.0;"";"";"";"";0.1419;"";"";""
953;45818.0;14484.0;5746.0;6000.0;0.0;0.1419;1.0;"2014-01-20 00:00:00.000";"";5.0;6000.0;"";"";"";"";0.1419;"";"";""
954;45817.0;14484.0;5746.0;6000.0;6000.0;0.1455;1.0;"2014-02-03 00:00:00.000";"";5.0;0.0;"";"";"";"";0.1455;"";"";""
955;45816.0;14484.0;5746.0;6000.0;6000.0;0.15;1.0;"2014-02-10 00:00:00.000";"";5.0;0.0;"NF 100459 emitida em 29/01/2014";"2014-01-29 00:00:00.000";"";"";0.15;"";"";""
956;45815.0;14484.0;5746.0;6000.0;6000.0;0.1532;1.0;"2014-02-17 00:00:00.000";"";5.0;0.0;"";"";"";"";0.1532;"";"";""
957;45814.0;14484.0;5746.0;6000.0;3000.0;0.1532;1.0;"2014-02-24 00:00:00.000";"";5.0;3000.0;"";"";"";"";0.1532;"";"";""
958;45813.0;14484.0;5746.0;3000.0;3000.0;0.1532;1.0;"2014-03-10 00:00:00.000";"";5.0;0.0;"";"";"";"";0.1532;"";"";""
959;45812.0;14484.0;5746.0;6000.0;6000.0;0.1532;1.0;"2014-03-17 00:00:00.000";"";5.0;0.0;"NF 101642 emitida em 19/02/2014";"2014-02-19 00:00:00.000";"";"";0.1532;"";"";""
960;45811.0;14484.0;5746.0;6000.0;6000.0;0.1532;1.0;"2014-03-10 00:00:00.000";"";5.0;0.0;"NF 102330 emitida em 05/03/2014";"2014-03-05 00:00:00.000";"";"";0.1532;"";"";""
961;45810.0;14484.0;5746.0;3000.0;3000.0;0.1532;1.0;"2014-03-10 00:00:00.000";"";5.0;0.0;"NF 102327 emitida em 05/03/2014";"2014-03-05 00:00:00.000";"";"";0.1532;"";"";""
962;46045.0;14553.0;819.0;2000.0;2000.0;0.0994;1.0;"2013-11-11 00:00:00.000";"";1.0;0.0;"NF 67649 emitida em 04/11/2013";"2013-11-04 00:00:00.000";"";"";0.0994;"";"";""
963;46056.0;14559.0;2996.0;200.0;200.0;1.46;1.0;"2013-11-01 00:00:00.000";"";7.0;0.0;"Full Express (Multtape - Conecsul) - 31/10/13";"2013-11-01 00:00:00.000";"";"";1.46;"";"";""
964;46156.0;14596.0;7559.0;3800.0;3800.0;0.2785;1.0;"2013-11-06 00:00:00.000";"";5.0;0.0;"NF 37126 emitida em 22/11/2013";"2013-11-22 00:00:00.000";"";"";0.2785;"";"";""
965;46155.0;14596.0;7559.0;1900.0;1900.0;0.2904;1.0;"2013-12-16 00:00:00.000";"";5.0;0.0;"NF 38090 emitida em 09/01/2014";"2014-01-09 00:00:00.000";"";"";0.2904;"";"";""
966;46161.0;14601.0;7559.0;1500.0;1500.0;0.39;1.0;"2013-11-06 00:00:00.000";"";5.0;0.0;"";"";"";"";0.39;"";"";""
967;46290.0;14656.0;2996.0;200.0;200.0;1.46;1.0;"2013-11-19 00:00:00.000";"";7.0;0.0;"NF 19672 emitida em 19/11/2013";"2013-11-19 00:00:00.000";"";"";1.46;"";"";""
968;46341.0;14686.0;1065.0;1000.0;1000.0;0.1777;1.0;"2014-02-03 00:00:00.000";"";1.0;0.0;"PREVISÃO DE FATURAMENTO DIA 11/02/2014";"2014-02-13 00:00:00.000";"";"";0.1777;"";"";""
969;46340.0;14686.0;1065.0;1500.0;1500.0;0.1777;1.0;"2014-03-17 00:00:00.000";"";1.0;0.0;"NF 40359 emitida em 21/03/2014";"2014-03-21 00:00:00.000";"";"";0.1777;"";"";""
970;46487.0;14749.0;819.0;400.0;400.0;0.0994;1.0;"2013-12-16 00:00:00.000";"";1.0;0.0;"NF 69352 emitida em 11/12/2013";"2013-12-11 00:00:00.000";"";"";0.0994;"";"";""
971;46402.0;14726.0;2996.0;200.0;200.0;1.52;1.0;"2013-12-16 00:00:00.000";"";7.0;0.0;"NF 20031 emitida em 11/12/2013";"2013-12-11 00:00:00.000";"";"";1.52;"";"";""
972;46325.0;14677.0;1062.0;3000.0;3000.0;0.2006;2.0;"2014-01-13 00:00:00.000";"";1.0;0.0;"NF 35474 emitida em 07/01/2014";"2014-01-07 00:00:00.000";"";"";0.2006;"";"";""
973;46324.0;14677.0;1062.0;3000.0;3000.0;0.2006;2.0;"2014-01-27 00:00:00.000";"";1.0;0.0;"NF 35807 emitida em 23/01/2014";"2014-01-23 00:00:00.000";"";"";0.2006;"";"";""
974;46323.0;14677.0;1062.0;2500.0;2600.0;0.2006;2.0;"2014-02-03 00:00:00.000";"";1.0;0.0;"NF 35930 emitida em 30/01/2014";"2014-01-30 00:00:00.000";"";"";0.2006;"";"";""
975;46322.0;14677.0;1062.0;3000.0;3000.0;0.2006;2.0;"2014-02-10 00:00:00.000";"";1.0;0.0;"NF 36072 emitida em 06/02/2014";"2014-02-06 00:00:00.000";"";"";0.2006;"";"";""
976;46454.0;14742.0;20528.0;500.0;500.0;0.1513;1.0;"2013-12-02 00:00:00.000";"";5.0;0.0;"";"";"";"";0.1513;"";"";""
977;46546.0;14771.0;5749.0;6000.0;6000.0;0.15;1.0;"2014-02-03 00:00:00.000";"";5.0;0.0;"NF 100459 emitida em 29/01/2014";"2014-01-29 00:00:00.000";"";"";0.15;"";"";""
978;46545.0;14771.0;5749.0;6000.0;6000.0;0.1532;1.0;"2014-03-10 00:00:00.000";"";5.0;0.0;"NF 102327 emitida em 05/03/2014";"2014-03-05 00:00:00.000";"";"";0.1532;"";"";""
979;46550.0;14775.0;2996.0;200.0;200.0;1.52;1.0;"2013-12-10 00:00:00.000";"";7.0;0.0;"NF 20031 emitida em 11/12/2013";"2013-12-11 00:00:00.000";"";"";1.52;"";"";""
980;46731.0;14838.0;21831.0;100.0;100.0;0.567;1.0;"2013-12-18 00:00:00.000";"";1.0;0.0;"";"2013-12-20 00:00:00.000";"";"";0.567;"";"";""
981;46811.0;14883.0;7559.0;2000.0;2000.0;0.2904;1.0;"2014-02-03 00:00:00.000";"";5.0;0.0;"NF 38776 emitida em 30/01/2014";"2014-01-30 00:00:00.000";"";"";0.2904;"";"";""
982;46865.0;14903.0;2704.0;20000.0;20000.0;0.0454;1.0;"2014-03-10 00:00:00.000";"";1.0;0.0;"NF 517106 emitida em 10/03/2014";"2014-03-10 00:00:00.000";"";"";0.0454;"";"";""
983;46864.0;14903.0;2704.0;20000.0;20000.0;0.0454;1.0;"2014-04-07 00:00:00.000";"";1.0;0.0;"NF 524832 emitida em 04/04/2014";"2014-04-04 00:00:00.000";"";"";0.0454;"";"";""
984;46863.0;14903.0;2704.0;20000.0;20000.0;0.0454;1.0;"2014-05-05 00:00:00.000";"";1.0;0.0;"NF 532550 emitida em 05/05/2014";"2014-05-05 00:00:00.000";"";"";0.0454;"";"";""
985;47188.0;15017.0;2996.0;200.0;200.0;1.6;1.0;"2014-01-17 00:00:00.000";"";7.0;0.0;"NF 20409 emitida em 20/01/2014";"2014-01-20 00:00:00.000";"";"";1.6;"";"";""
986;47204.0;15028.0;5753.0;3000.0;3000.0;0.15;1.0;"2014-01-20 00:00:00.000";"";5.0;0.0;"NF 99950 emitida em 21/01/2014";"2014-01-21 00:00:00.000";"";"";0.15;"";"";""
987;47301.0;15090.0;800.0;2400.0;0.0;0.2142;1.0;"2014-02-10 00:00:00.000";"";1.0;2400.0;"";"";"";"";0.2142;"";"";""
988;47340.0;15102.0;5753.0;3000.0;3000.0;0.1532;1.0;"2014-02-10 00:00:00.000";"";5.0;0.0;"NF 100843 emitida em 05/02/2014";"2014-02-05 00:00:00.000";"";"";0.1532;"";"";""
989;47358.0;15118.0;2996.0;200.0;200.0;1.6;1.0;"2014-01-31 00:00:00.000";"";7.0;0.0;"";"";"";"";1.6;"";"";""
990;47391.0;15134.0;7559.0;2000.0;2000.0;0.2904;1.0;"2014-02-03 00:00:00.000";"";5.0;0.0;"NF 38838 emitida em 31/01/2014";"2014-01-31 00:00:00.000";"";"";0.2904;"";"";""
991;47432.0;15149.0;7559.0;2000.0;0.0;0.2963;1.0;"2014-02-04 00:00:00.000";"";5.0;2000.0;"";"";"";"";0.2963;"";"";""
992;47435.0;15152.0;7559.0;2000.0;2000.0;0.2934;1.0;"2014-03-24 00:00:00.000";"";5.0;0.0;"NF 40361 emitida em 25/03/2014";"2014-03-25 00:00:00.000";"";"";0.2934;"";"";""
993;47445.0;15160.0;5749.0;9000.0;9000.0;0.1532;1.0;"2014-02-17 00:00:00.000";"";5.0;0.0;"NF 101641 emitida em 19/02/2014";"2014-02-19 00:00:00.000";"";"";0.1532;"";"";""
994;47444.0;15160.0;5749.0;3000.0;3000.0;0.1511;1.0;"2014-03-24 00:00:00.000";"";5.0;0.0;"NF 103142 emitida em 19/03/2014";"2014-03-19 00:00:00.000";"";"";0.1511;"";"";""
995;47448.0;15162.0;5741.0;3000.0;3000.0;0.1532;1.0;"2014-02-19 00:00:00.000";"";5.0;0.0;"NF 101574 emitida em 18/02/2014";"2014-02-18 00:00:00.000";"";"";0.1532;"";"";""
996;47447.0;15162.0;5741.0;3000.0;3000.0;0.1532;1.0;"2014-03-10 00:00:00.000";"";5.0;0.0;"NF 102328 emitida em 05/03/2014";"2014-03-05 00:00:00.000";"";"";0.1532;"";"";""
997;47453.0;15164.0;5750.0;3000.0;3000.0;0.1532;1.0;"2014-02-17 00:00:00.000";"";5.0;0.0;"NF 101208 emitida em 12/02/2014";"2014-02-12 00:00:00.000";"";"";0.1532;"";"";""
998;47452.0;15164.0;5750.0;3000.0;3000.0;0.1532;1.0;"2014-03-10 00:00:00.000";"";5.0;0.0;"NF 102314 emitida em 05/03/2014";"2014-03-05 00:00:00.000";"";"";0.1532;"";"";""
999;47470.0;15172.0;5746.0;6000.0;6000.0;0.1412;1.0;"2014-04-14 00:00:00.000";"";5.0;0.0;"NF 104367 emitida em 09/04/2014";"2014-04-09 00:00:00.000";"";"";0.1412;"";"";""
1000;47518.0;15200.0;819.0;1000.0;1000.0;0.11;1.0;"2014-02-12 00:00:00.000";"";1.0;0.0;"NF 71479 emitida em 11/02/2014";"2014-02-11 00:00:00.000";"";"";0.11;"";"";""
1001;47616.0;15235.0;2647.0;20000.0;20000.0;0.009707;2.0;"2014-06-02 00:00:00.000";"";1.0;0.0;"NF 38139 emitida em 29/05/2014";"2014-05-29 00:00:00.000";"";"";0.009707;"";"";""
1002;47615.0;15235.0;2647.0;20000.0;20000.0;0.009707;2.0;"2014-04-21 00:00:00.000";"";1.0;0.0;"NF 37438 emitida em 17/04/2014";"2014-04-17 00:00:00.000";"";"";0.009707;"";"";""
1003;47614.0;15235.0;2647.0;20000.0;20000.0;0.009707;2.0;"2014-05-12 00:00:00.000";"";1.0;0.0;"NF 37764 emitida em 08/05/2014";"2014-05-08 00:00:00.000";"";"";0.009707;"";"";""
1004;47658.0;15160.0;5749.0;6000.0;6000.0;0.1412;1.0;"2014-04-07 00:00:00.000";"";5.0;0.0;"NF 103938 emitida em 02/04/2014";"2014-04-02 00:00:00.000";"";"";0.1412;"";"";""
1005;47657.0;15160.0;5749.0;6000.0;6000.0;0.1412;1.0;"2014-05-05 00:00:00.000";"";5.0;0.0;"NF 105422 emitida em 30/04/2014";"2014-04-30 00:00:00.000";"";"";0.1412;"";"";""
1006;47735.0;15303.0;5741.0;6000.0;6000.0;0.1532;1.0;"2014-03-17 00:00:00.000";"";5.0;0.0;"NF 102328 emitida em 05/03/2014";"2014-03-05 00:00:00.000";"";"";0.1532;"";"";""
1007;47734.0;15303.0;5741.0;6000.0;5260.0;0.1412;1.0;"2014-05-12 00:00:00.000";"";5.0;740.0;"NF 105017 emitida em 23/04/2014";"2014-04-23 00:00:00.000";"";"";0.1412;"";"";""
1008;47737.0;15304.0;5749.0;6000.0;6000.0;0.1511;1.0;"2014-03-06 00:00:00.000";"";5.0;0.0;"NF 102349 emitida em 06/03/2014";"2014-03-06 00:00:00.000";"";"";0.1511;"";"";""
1009;47736.0;15304.0;5749.0;6000.0;6000.0;0.1368;1.0;"2014-06-02 00:00:00.000";"";5.0;0.0;"NF 107006 emitida em 28/05/2014";"2014-05-28 00:00:00.000";"";"";0.1368;"";"";""
